Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
27002f61-d038-34e4-a050-590baf1d9ab3,PCP354486,6500 SIERRA DR,IRVING,TX,75039-2480,32.857748,-96.970022,972-331-1590,0.0,63
192fb4f2-cfcb-3d83-bfd5-fe1e5ce32c43,WELLQOR PSYCHOLOGICAL SERVICES PC,714 W ARAPAHO RD,RICHARDSON,TX,75080-4100,32.972291,-96.708069,972-961-4031,0.0,22
cd10d5a6-6c0e-307c-ad3b-d19ee8f28733,Urban Inter-Tribal Center of Texas,1261 Record Crossing Road,Dallas,TX,75235,32.8157592,-96.8620626,214-941-1050,0.0,14
83627423-f7d5-355b-8412-cff935455f46,EC CARE HEALTH CENTER - DESOTO,911 NORTH HAMPTON ROAD,DESOTO,TX,75115,32.6047792,-96.8585739,972-283-0444,0.0,3
91d90bd0-cd77-3569-a5ac-5d9e2beaac41,PRIMACARE MEDICAL CENTER - NORTH DALLAS,7910 BELT LINE ROAD,DALLAS,TX,75254,32.9502837,-96.7710551,972-980-6753,0.0,1
20c48de7-e736-3758-8d29-6c0ea4149e50,FAMILY MEDICAL CLINIC - NORTH DALLAS,9991 MARSH LANE,DALLAS,TX,75220,32.8800029,-96.8566151,214-358-0090,0.0,3
d4a3f42d-5826-3919-8e4f-5af08336d05e,CONCENTRA URGENT CARE - IRVING,2233 EAST GRAUWYLER ROAD,IRVING,TX,75061,32.8311668,-96.9121081,972-554-8494,0.0,9
f0acca5a-f973-3e7a-a17f-d2b6dc910a88,CARE NOW - DUNCANVILLE,726 SOUTH COCKRELL HILL ROAD,DUNCANVILLE,TX,75137,32.6455627,-96.8908536,972-780-0802,0.0,1
06ba7f70-c447-31f8-9ed6-01dd578f70e2,ACUTE KIDS URGENT CARE - PLANO,3305 DALLAS PARKWAY,PLANO,TX,75093,33.0469275,-96.8318207,972-300-4200,0.0,3
39670cdb-272f-375b-a25e-d00636d11861,PRIMACARE MEDICAL CENTER - NORTHWEST DALLAS,11888 MARSH LANE,DALLAS,TX,75234,32.9100432,-96.8556455,972-488-9222,0.0,48
f7a52b5a-d2f5-334d-9cdf-5b34c7002b02,CARE UNITED MEDICAL CENTER,426 FARM TO MARKET 548,FORNEY,TX,75126,32.7456042,-96.4478472,972-564-0044,0.0,1
41ba4d58-39fe-3aa3-a6da-3c42ed031590,PRIMACARE MEDICAL CENTER - LAKEWOOD,6350 EAST MOCKINGBIRD LANE,DALLAS,TX,75214,32.8361328,-96.7533723,214-828-0448,0.0,44
399992f1-67da-31c3-9957-f9ae82d45c32,JOSEY LANE FAMILY CARE MEDICAL CENTER,1205 NORTH JOSEY LANE,CARROLLTON,TX,75006,32.9564315,-96.8906324,972-242-2726,0.0,3
f9d1b6b7-4baa-3b2a-8bd2-2bbfb9b917b9,SOUTHWEST DALLAS FAMILY MEDICAL CLINIC,2815 SOUTH HAMPTON ROAD,DALLAS,TX,75224,32.7160953,-96.857361,214-330-0137,0.0,6
5ab401ad-d164-3f7e-89b1-f005ffb99393,RED BIRD MINOR EMERGENCY CENTER,4323 SOUTH HAMPTON ROAD,DALLAS,TX,75232,32.6905424,-96.8576273,214-330-7777,0.0,2
c06d34fe-715d-35b4-b62c-95a1341a712e,LAKE POINTE URGENT CARE CENTER,1005 WEST RALPH HALL PARKWAY,ROCKWALL,TX,75032,32.8869007,-96.4698105,469-698-7883,0.0,16
7b086803-d4cc-339b-b476-d13a18af814d,CONCENTRA MEDICAL CENTER URGENT CARE - ADDISON,15810 MIDWAY ROAD,ADDISON,TX,75001,32.9659136,-96.839049,972-458-8111,0.0,3
fc41cb6a-df4a-34f9-8c3f-ca4ed2abb413,CARE NOW - FRISCO PRESTON ROAD,14856 PRESTON ROAD,DALLAS,TX,75240,32.9507075,-96.8031265,972-387-8900,0.0,1
cc2a2d11-16e1-3f93-901d-4ab8ed4a3d62,PRIMACARE MEDICAL CENTER - RICHARDSON,1810 NORTH PLANO ROAD,RICHARDSON,TX,75081,32.9729368,-96.6991982,972-664-9888,0.0,1
864151bf-f4ec-3a22-98aa-dfdc54898d1d,CONCENTRA URGENT CARE - ELMBROOK,8267 ELMBROOK DRIVE,DALLAS,TX,75247,32.8238804,-96.8656516,214-630-2331,0.0,7
800fb460-a7f6-3fb9-9115-b1b48d201013,CONCENTRA URGENT CARE - GARLAND,1621 SOUTH JUPITER ROAD,GARLAND,TX,75042,32.8979324,-96.6835117,214-340-7555,0.0,5
7c42aa73-fcc4-367b-8609-6f2a22e1732a,COMPLETE MED CARE,8989 FOREST LANE,DALLAS,TX,75243,32.9098774,-96.749706,972-792-7777,0.0,4
7ed8fd8f-99ae-3db1-9ec8-0a3ab9d3a6f7,CITY DOC UPTOWN URGENT CARE,2909-B MCKINNEY AVENUE,DALLAS,TX,75204,32.7998833,-96.8011232,214-871-7000,0.0,6
d6589b70-3d19-3b3f-809a-356dcce75f4b,VALLEY RANCH URGENT CARE,8787 NORTH MACARTHUR BOULEVARD,IRVING,TX,75063,32.926327,-96.9531047,469-484-4920,0.0,18
26f0d5f4-5256-3b40-8ee3-8df6c65e7572,SAINT PAUL FAMILY MEDICAL CLINIC,4402 BROADWAY BOULEVARD,GARLAND,TX,75043,32.8612699,-96.6026489,972-240-1789,0.0,10
52e380ad-230e-3ff6-afdc-a4449da05895,CONCENTRA URGENT CARE - GRAND PRAIRIE,2100 NORTH STATE HIGHWAY 360,GRAND PRAIRIE,TX,75050,32.7870879,-97.0571719,972-988-0441,0.0,1
5cc8c2a7-c995-3454-9aa7-b92934e63b34,CARE NOW - GRAPEVINE MILLS,2355 EAST GRAPEVINE MILLS CIRCLE,GRAPEVINE,TX,76051,32.9632142,-97.039947,972-539-6330,0.0,1
8324f677-9afa-3d6e-8e82-f64d4e246b5f,AMERICAN PHYSICIAN HOUSECALLS,703 MCKINNEY AVENUE,DALLAS,TX,75202,32.7832118,-96.8077116,214-754-8700,0.0,7
a20d92db-822a-3ebf-b422-6176d464266f,BELTLINE HEALTH AND MEDICAL CENTER,3989 NORTH BELT LINE ROAD,IRVING,TX,75038,32.8597239,-96.9926784,972-258-0951,0.0,2
0b8e7061-293c-3c70-a884-784e979454f6,FASTERCARE EMERGENCY CENTER,4011 EAST RENNER ROAD,RICHARDSON,TX,75082,33.0004572,-96.6464166,972-234-3299,0.0,2
ba5afba2-5759-37d7-bf37-68ed79e414b1,US HEALTHWORKS MEDICAL GROUP - DALLAS EMPIRE,1450 EMPIRE CENTRAL,DALLAS,TX,75247,32.8255729,-96.8658662,214-905-5000,0.0,1
1a7b42b2-32f0-39c1-9b8b-6a220bfa155c,CONCENTRA URGENT CARE - DALLAS REDBIRD,5520 SOUTH WESTMORELAND ROAD,DALLAS,TX,75237,32.6794173,-96.881635,214-467-8210,0.0,4
